order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price
317.0,9199.0,Courtney Fry,66,Rubber Computer,Electronics,Debit Card,27,1464.95
318.0,11078.0,Virginia Osborne,48,Concrete Fish,Kids,UPI,93,514.36
319.0,7126.0,Richard Craig,95,Tasty Soft Fish,Tools,Wallet,59,1747.7
320.0,2289.0,Kathryn Lee,57,Car,Home,Debit Card,5,1543.38
321.0,2989.0,Kim Barker,78,Ball,Garden,Wallet,31,705.26
322.0,788.0,Taylor Smith,80,Pants,Home,Wallet,42,74.86
323.0,471.0,Dr. Andrea Phillips,66,Computer,Books,Debit Card,88,369.72
324.0,6524.0,Gabriela Hill,71,Table,Baby,UPI,64,1475.53
325.0,13166.0,Kimberly Moore,61,Tuna,Games,Bank Transfer,38,853.0
326.0,13255.0,David Stanley,80,Handmade Pants,Clothing,Bank Transfer,32,314.31
327.0,5759.0,John Patterson,59,Frozen Gloves,Health,UPI,95,1225.77
328.0,1223.0,Marie Palmer,46,Steel Computer,Garden,Wallet,80,158.96
329.0,876.0,Monica Mcdonald,90,Ball,Garden,Bank Transfer,72,705.26
330.0,8396.0,Bonnie Cohen,82,Unbranded Mouse,Clothing,Debit Card,49,766.68
331.0,13508.0,Crystal Hall,76,Refined Rubber Shoes,Jewelery,Debit Card,93,50.16
332.0,10278.0,Kristin Boone,46,Steel Computer,Garden,Wallet,97,158.96
333.0,1361.0,Greg Green,92,Fresh Towels,Games,Bank Transfer,66,298.17
334.0,9916.0,Gabriela Hale,32,Computer,Books,Wallet,64,369.72
335.0,10569.0,Cindy Becker,2,Rustic Wooden Car,Books,Credit Card,36,610.24
336.0,1248.0,Taylor Cowan,47,Rubber Shoes,Computers,UPI,38,179.13
337.0,13393.0,Angela Ayala,98,Shoes,Music,Debit Card,69,1036.25
338.0,12102.0,Miranda Martinez,17,Licensed Chicken,Industrial,UPI,11,1891.38
339.0,8026.0,David Johnson,32,Fantastic Concrete Computer,,UPI,53,347.77
340.0,14578.0,Beth Orr,32,Fantastic Computer,Grocery,Bank Transfer,59,89.93
341.0,9293.0,Marcus Vaughn,91,Gently Used Computer,Shoes,UPI,75,476.9
342.0,5299.0,Debra Hughes,22,Practical Mouse,Games,Credit Card,12,1945.43
343.0,2121.0,Amanda Carter,87,Fantastic Soft Mouse,Shoes,Wallet,22,417.67
344.0,4770.0,Melissa Wiley,41,Plastic Hat,Movies,Bank Transfer,99,42.52
345.0,10559.0,Lori Escobar,62,Cheese,Shoes,Debit Card,9,1447.84
346.0,1601.0,Randy Clayton,40,Soap,Sports,Credit Card,90,633.73
347.0,1473.0,Thomas Kelley,62,Incredible Cheese,Movies,Wallet,89,1344.11
348.0,14352.0,Joseph Phillips,98,Gently Used Steel Shoes,Toys,Wallet,41,387.1
349.0,11254.0,Henry Huang,30,Awesome Fish,Industrial,Bank Transfer,57,19.11
350.0,1794.0,Daniel Glover,44,Tasty Towels,Clothing,Debit Card,14,1991.37
351.0,10530.0,Shirley Lopez,33,Cheese,Shoes,UPI,47,1447.84
352.0,4239.0,David Jones,3,Gently Used Soft Gloves,Jewelery,Wallet,96,1752.84
353.0,9062.0,Rachel Fox,43,Concrete Car,Health,Bank Transfer,78,1252.5
354.0,12261.0,Alyssa Davis,29,Granite Fish,Health,Debit Card,84,1952.92
355.0,6901.0,Terry Arnold,99,Hat,Sports,Bank Transfer,81,1967.38
356.0,9538.0,Steven Barajas,91,Computer,Books,Debit Card,19,369.72
357.0,2316.0,Sarah Elliott,39,Sleek Ball,Clothing,UPI,15,54.78
358.0,12399.0,Jonathan Cooper,9,Granite Soap,Movies,Credit Card,99,1017.43
359.0,10474.0,Mary Hamilton,55,Concrete Computer,Sports,Wallet,53,1248.86
360.0,13051.0,Crystal Moore,56,Fish,Industrial,Credit Card,80,1713.0
361.0,7476.0,Frank Webb,2,Wooden Car,Beauty,UPI,95,1338.89
362.0,14927.0,Virginia Martin,56,Small Fish,Outdoors,Credit Card,95,71.73
363.0,8795.0,James Garrison,4,Wooden Gloves,Sports,Wallet,98,1532.2
364.0,2030.0,Jacob Mason,83,Wooden Tuna,Jewelery,UPI,90,1994.44
365.0,3962.0,Michael Ramsey,100,Metal Mouse,Industrial,Bank Transfer,92,567.35
366.0,4646.0,Jesus Francis,95,Soft Fish,Electronics,Bank Transfer,85,1605.59
367.0,13965.0,Kiara Dickerson,53,Bacon,Jewelery,Credit Card,59,556.2
368.0,12450.0,Jeffrey Arnold,8,Rubber Gloves,Electronics,UPI,60,323.59
369.0,2179.0,Taylor Castillo,99,Handmade Hat,Health,Bank Transfer,52,-1.0
370.0,9795.0,Edward Nelson,99,Handmade Hat,Health,Credit Card,94,1115.49
371.0,8991.0,Breanna Simon,45,Licensed Metal Pants,Computers,Wallet,96,815.44
372.0,7121.0,Brianna Decker,65,Towels,Shoes,Credit Card,92,1502.13
373.0,1216.0,Amber Brown,8,Handcrafted Gloves,Kids,UPI,99,1350.69
374.0,2725.0,Mark Grant,63,Refined Soap,Home,UPI,95,1825.5
375.0,2472.0,Michael Johnson,72,Concrete Computer,Sports,Wallet,33,1248.86
376.0,887.0,John Gonzalez DVM,74,Tasty Bacon,Automotive,Debit Card,37,63.1
377.0,11338.0,Austin Powell,1,Gently Used Mouse,Automotive,Wallet,4,1717.88
378.0,7863.0,Jeffrey Molina,79,Mouse,Tools,Bank Transfer,35,695.39
379.0,572.0,Jennifer King,19,Salad,Tools,Debit Card,98,1761.6
380.0,6418.0,Mrs. Katherine Lopez,76,Refined Rubber Shoes,Jewelery,Wallet,65,50.16
381.0,452.0,Matthew Newton,41,Generic Hat,Baby,Credit Card,53,1213.25
382.0,4177.0,Benjamin Richardson,69,Salad,Tools,Wallet,89,1761.6
383.0,12541.0,Kenneth Nunez,8,Handcrafted Rubber Gloves,Shoes,Wallet,88,278.46
384.0,4536.0,Aaron Fletcher,14,Used Frozen Keyboard,Books,Credit Card,6,1419.16
385.0,8791.0,Rebecca Campbell,96,Frozen Shoes,Home,Bank Transfer,33,1628.5
386.0,13083.0,Tammy Young,98,Gently Used Shoes,Toys,Wallet,91,1774.54
387.0,14608.0,Susan Giles,32,Concrete Computer,Sports,Debit Card,43,1248.86
388.0,14795.0,Steven Stephenson,15,Ball,Garden,Wallet,85,705.26
389.0,4454.0,Alexis Rodriguez,99,Handmade Plastic Hat,Computers,UPI,15,1804.4
390.0,13308.0,Jeremy Mitchell,26,Frozen Chips,Games,UPI,52,959.42
391.0,9543.0,Alexis Lopez,57,Handcrafted Fresh Car,Jewelery,Debit Card,50,186.81
392.0,12501.0,Stephanie Nguyen,93,Gently Used Tuna,Books,Credit Card,41,535.16
393.0,10473.0,Heidi Mathis,57,Car,Home,Credit Card,84,1543.38
394.0,4546.0,Donna Herrera,10,Cheese,Shoes,Credit Card,15,1447.84
395.0,5154.0,Misty Kemp,42,Steel Pizza,Outdoors,Wallet,61,1229.75
396.0,12818.0,Karen Deleon,97,Licensed Ball,Outdoors,Wallet,45,1049.85
397.0,6461.0,Julie Donaldson,40,Soap,Sports,Wallet,91,633.73
398.0,1525.0,Sonia Love,43,Awesome Concrete Car,Movies,Credit Card,100,801.35
399.0,6191.0,Claudia Spence,77,Plastic Pants,Clothing,Bank Transfer,68,240.78
400.0,4873.0,Kristen Garcia,34,Handcrafted Chicken,Toys,Credit Card,74,1864.83
401.0,2714.0,Michael Williams,83,Tuna,Games,Debit Card,52,853.0
402.0,1605.0,Jason Perez,20,Chips,Electronics,Wallet,55,926.26
403.0,4284.0,Derek Myers,99,Plastic Hat,Movies,Bank Transfer,25,42.52
404.0,1661.0,Rachel Davis,73,Intelligent Pants,Electronics,Debit Card,11,1237.3
405.0,13780.0,Lorraine Fuller,50,Tuna,Games,Credit Card,26,853.0
406.0,4428.0,Maria Ho,82,Soft Mouse,Electronics,Bank Transfer,94,69.65
407.0,6730.0,Jennifer Jennings,55,Fantastic Computer,Grocery,Wallet,89,89.93
408.0,10823.0,Patrick Gregory,48,Generic Fish,Industrial,Wallet,89,1522.54
409.0,6185.0,Mary Hernandez,61,Soft Tuna,Sports,Credit Card,3,551.57
410.0,12953.0,James Taylor,2,Wooden Car,Beauty,UPI,47,1338.89
411.0,13304.0,Jill Cooper,29,Fish,Industrial,UPI,74,1713.0
412.0,13043.0,David Rodriguez,56,Small Fish,Outdoors,Wallet,2,71.73
413.0,12470.0,Heather Lawrence,3,Gloves,Clothing,Bank Transfer,6,899.27
414.0,8018.0,Daniel Williams,21,Licensed Rubber Bike,Baby,Wallet,41,1764.42
415.0,2094.0,Adam Preston,73,Pants,Home,Credit Card,74,74.86
416.0,4147.0,Mrs. Nicole Velasquez,8,Rubber Gloves,Electronics,UPI,56,323.59
417.0,8448.0,Christopher Chen,94,Incredible Fish,Baby,Debit Card,72,734.24
418.0,2324.0,Jennifer Rodriguez,34,Handcrafted Fresh Chicken,Games,UPI,97,1310.45
419.0,6660.0,Ann Sanchez,31,Unbranded Chair,Shoes,Debit Card,6,830.7
420.0,14237.0,Gregory Harris,92,Towels,Shoes,Wallet,85,1502.13
421.0,14898.0,Morgan Mitchell,57,Handcrafted Fresh Car,Jewelery,Wallet,34,186.81
422.0,10158.0,Logan Cameron,21,Bike,Clothing,UPI,49,1126.39
423.0,4928.0,Kathleen Walker,31,Chair,Computers,Credit Card,78,968.39
424.0,13889.0,Mr. Adam Grant,62,Incredible Wooden Cheese,Automotive,Debit Card,2,1438.34
425.0,3523.0,Melissa White,55,Fantastic Concrete Computer,Tools,UPI,62,347.77
426.0,13929.0,Michael Moreno,72,Used Computer,Clothing,Bank Transfer,19,1624.2
427.0,10324.0,Brandon Parsons,64,Intelligent Tuna,Health,Debit Card,79,157.7
428.0,6879.0,Kelly Butler,30,Awesome Fresh Fish,Outdoors,Debit Card,7,1053.12
429.0,11617.0,Rachel West,85,Ball,Garden,UPI,31,705.26
430.0,3727.0,Andrew Holland,26,Frozen Chips,Games,Credit Card,31,959.42
431.0,5818.0,Robert Adams,36,Table,Baby,Bank Transfer,44,1475.53
432.0,2189.0,Mitchell Robinson,76,Refined Rubber Shoes,Jewelery,Bank Transfer,91,50.16
433.0,11000.0,James Gardner,31,Wooden Chair,Health,Bank Transfer,21,1037.39
434.0,9385.0,Mark Ward,7,Rubber Table,Outdoors,Bank Transfer,57,1453.3
435.0,11002.0,Mary Marshall,7,Gorgeous Rubber Table,Books,Bank Transfer,90,1883.75
436.0,485.0,Philip Webb,87,Fantastic Mouse,Clothing,Credit Card,57,1609.2
437.0,3214.0,John Welch,14,Frozen Keyboard,Grocery,Debit Card,82,456.64
438.0,7749.0,Michelle Hutchinson,9,Soap,Sports,UPI,95,633.73
439.0,2301.0,Connie Clark,17,Licensed Cotton Chicken,Kids,Debit Card,72,908.14
440.0,11778.0,Douglas Lopez,62,Wooden Cheese,Home,Wallet,46,1054.48
441.0,14933.0,Scott Williams,35,Generic Fish,Industrial,Debit Card,97,1522.54
442.0,3155.0,Wendy Gray,23,Rustic Shirt,Automotive,Credit Card,12,934.67
443.0,7722.0,Cynthia Miller,57,Car,Home,Bank Transfer,37,1543.38
444.0,806.0,Alexa Turner,44,Soft Towels,Grocery,Credit Card,89,1260.78
445.0,13455.0,Cathy Vargas,8,Handcrafted Gloves,Kids,Credit Card,5,1350.69
446.0,1211.0,Mark Mcdonald,5,Sleek Granite Bacon,Shoes,Debit Card,5,610.11
447.0,5967.0,Emily Carter,48,Concrete Fish,Kids,UPI,60,514.36
448.0,3444.0,Mrs. Erin Brewer,53,Metal Bacon,Industrial,Debit Card,22,1310.64
449.0,5175.0,Todd Clark,39,Rubber Ball,Music,UPI,63,1308.8
450.0,2082.0,Angela Perry,94,Incredible Fish,Baby,Wallet,41,734.24
451.0,11662.0,Cody Dominguez,18,Intelligent Bike,Baby,Debit Card,97,967.78
452.0,8738.0,Ashley Walsh,56,Small Metal Fish,Books,Wallet,30,487.77
453.0,7311.0,Carla Benson,33,Cheese,Shoes,Debit Card,62,1447.84
454.0,12887.0,Edwin Torres,68,Refined Soft Chips,Tools,Credit Card,24,100.99
455.0,11656.0,Jessica Lee,90,Metal Ball,Automotive,Bank Transfer,55,1594.98
456.0,8724.0,Richard Ward,32,Fantastic Computer,Grocery,Bank Transfer,47,89.93
457.0,4212.0,Ms. Kimberly Powers MD,11,New Metal Soap,Games,Credit Card,88,1996.1
458.0,6647.0,Brooke Johnson,23,Steel Shirt,Computers,Credit Card,31,482.63
459.0,3530.0,Katie Fisher,67,Computer,Books,Debit Card,96,369.72
460.0,6280.0,George Johnson,27,Unbranded Cotton Pizza,Beauty,UPI,19,894.7
461.0,338.0,Douglas Crawford,17,Cotton Chicken,Sports,Bank Transfer,19,1377.85
462.0,8843.0,Charles Martinez,99,Handmade Hat,Health,Bank Transfer,47,1115.49
463.0,1585.0,Shannon Walls,42,Intelligent Pizza,Games,Credit Card,36,1687.25
464.0,4390.0,Roberto Barton,84,Chips,Electronics,Debit Card,32,926.26
465.0,12692.0,Colleen Carney,88,Fantastic Hat,Books,Debit Card,1,585.25
466.0,959.0,Brian Jenkins,94,Wooden Fish,Sports,Bank Transfer,67,1020.99
467.0,6135.0,Andrew Cline,12,Tuna,Games,Debit Card,59,853.0
468.0,1935.0,Jordan Johnson,86,Chair,Computers,Debit Card,4,968.39
469.0,11255.0,Jose Lee,72,Used Concrete Computer,Grocery,Credit Card,58,1725.25
470.0,13920.0,Michael Wells,90,Metal Ball,Automotive,UPI,2,1594.98
471.0,4192.0,Samantha Wright,9,Used Granite Soap,Music,Debit Card,38,771.37
472.0,3436.0,Lisa Russo,55,Concrete Computer,Sports,UPI,50,1248.86
473.0,13293.0,William Moore,56,Small Fish,Outdoors,Debit Card,93,71.73
474.0,2947.0,Jesse Ellis,72,Concrete Computer,Sports,Bank Transfer,72,1248.86
475.0,14153.0,Brenda Anderson,97,Granite Ball,Beauty,UPI,98,1933.85
476.0,11789.0,Cynthia Simmons,50,Granite Tuna,Industrial,Debit Card,30,1698.27
477.0,10057.0,Grant Sanford,87,Fantastic Soft Mouse,Shoes,Bank Transfer,40,417.67
478.0,5652.0,Robert Allen,81,Granite Chicken,Industrial,Wallet,40,1733.0
479.0,8524.0,Sheri Martinez,22,Practical Mouse,Games,UPI,67,1945.43
480.0,4734.0,Shannon Jordan,82,Mouse,Tools,UPI,82,695.39
481.0,8927.0,Lauren Jones,74,Bacon,Jewelery,Bank Transfer,92,556.2
482.0,986.0,Shawn Cox,59,Gloves,Clothing,Wallet,33,899.27
483.0,953.0,James King,64,Tuna,Games,Credit Card,8,853.0
484.0,1902.0,Johnny Patton,19,Ergonomic Salad,Tools,UPI,87,528.14
485.0,6407.0,Christina Porter,16,Unbranded Metal Shoes,Health,Credit Card,36,989.38
486.0,7804.0,Jeffery Parker,89,Used Cotton Computer,Shoes,UPI,32,563.2
487.0,9615.0,Donna Villarreal,36,Table,Baby,Bank Transfer,63,1475.53
488.0,7573.0,Andrew Lawson,48,Fish,Industrial,Credit Card,36,1713.0
489.0,14142.0,Angela Watson,69,Wooden Salad,Clothing,Wallet,60,822.15
490.0,7944.0,Curtis Jackson,6,Metal Cheese,Electronics,Bank Transfer,54,745.31
491.0,9040.0,Michael Walker,41,Hat,Sports,Credit Card,29,1967.38
492.0,4981.0,Nicole Smith,45,Pants,Home,Credit Card,44,74.86
493.0,4975.0,Mrs. Lori Mendoza,39,Sleek Ball,Clothing,Wallet,31,54.78
494.0,6395.0,Michelle Riley,84,Awesome Chips,Tools,UPI,94,1416.93
495.0,1999.0,Charles Knight,68,Chips,Electronics,Wallet,100,926.26
496.0,9320.0,Olivia Anderson,64,Tuna,Games,Debit Card,38,853.0
497.0,1889.0,Robert Harris,80,Pants,Home,Bank Transfer,78,74.86
498.0,10551.0,Terry Guerrero,22,Practical Steel Mouse,Grocery,UPI,28,1177.46
499.0,7086.0,Rachel Holloway,46,Handmade Computer,Books,Debit Card,77,1530.76
500.0,9993.0,Daniel Hurley,14,Used Frozen Keyboard,Books,Debit Card,28,1419.16
501.0,1040.0,Keith Young,75,Gently Used Rubber Soap,Baby,Credit Card,86,790.56
502.0,2583.0,Jessica Mccoy,10,Ergonomic Rubber Cheese,Automotive,Debit Card,18,637.8
503.0,12645.0,Veronica Smith,48,Generic Concrete Fish,Automotive,UPI,34,1937.6
504.0,123.0,Brandon Russell,83,Refined Wooden Tuna,Beauty,Wallet,51,343.13
505.0,5862.0,Stacy Smith,86,Chair,Computers,UPI,1,968.39
506.0,12236.0,Johnathan Dillon,79,Refined Mouse,Industrial,UPI,4,1555.56
507.0,7882.0,Tammy Stephens,48,Generic Fish,Industrial,Debit Card,82,1522.54
508.0,9947.0,Kathleen Munoz,97,Licensed Ball,Outdoors,UPI,32,1049.85
509.0,1344.0,James Robinson,50,Sleek Granite Tuna,Baby,UPI,19,1333.44
510.0,2945.0,Elizabeth Mayer,30,Fresh Fish,Clothing,Bank Transfer,27,1260.85
511.0,5396.0,William Campbell,80,Handmade Pants,Clothing,Bank Transfer,68,314.31
512.0,1349.0,Leonard Peterson,39,Sleek Rubber Ball,Tools,Wallet,2,347.94
513.0,6939.0,John Ward,18,Bike,Clothing,Bank Transfer,78,1126.39
514.0,14211.0,Erin Jones,18,Bike,Clothing,Credit Card,3,1126.39
515.0,9688.0,Emily Parker,12,Sleek Frozen Tuna,Outdoors,Wallet,35,1697.78
516.0,9815.0,Jessica Moon,18,Intelligent Frozen Bike,Music,UPI,68,549.84
517.0,10999.0,Bryan Mathis,48,Generic Fish,Industrial,Debit Card,24,1522.54
518.0,2116.0,Marissa Wood,38,Licensed Rubber Pizza,Industrial,Credit Card,26,1587.34
519.0,7232.0,Carol Wilson,97,Licensed Granite Ball,Music,Debit Card,65,1196.18
520.0,415.0,Danielle Ramirez,99,Plastic Hat,Movies,Credit Card,95,42.52
521.0,2198.0,Amy Hernandez,93,Gently Used Tuna,Books,UPI,44,535.16
522.0,9617.0,Dawn Williams,98,Shoes,Music,Wallet,59,1036.25
523.0,12446.0,Timothy Simmons,24,Sausages,Computers,UPI,7,307.1
524.0,1358.0,Brandon Olsen,89,Cotton Computer,Music,Debit Card,90,1220.33
525.0,10836.0,Linda Ramirez,96,Generic Frozen Shoes,Sports,Debit Card,80,1504.3
526.0,6883.0,Kevin Lambert,63,Soap,Sports,Wallet,42,633.73
527.0,3208.0,Lisa Russell,81,Granite Chicken,Industrial,Debit Card,33,1733.0
528.0,1341.0,Kelly Edwards,87,Fantastic Soft Mouse,Shoes,Wallet,45,417.67
529.0,11557.0,Stephanie Pruitt,96,Generic Frozen Shoes,Sports,UPI,75,1504.3
530.0,4493.0,Janet Mann,10,Ergonomic Cheese,Toys,Debit Card,93,286.79
531.0,12301.0,David Ross,5,Bacon,Jewelery,Wallet,73,556.2
532.0,11605.0,Heather Davis,69,Wooden Salad,Clothing,Wallet,56,822.15
533.0,8821.0,Jeremy Reed,91,Concrete Computer,Sports,UPI,10,1248.86
534.0,14859.0,Kimberly Howe,13,Pants,Home,UPI,49,74.86
535.0,12403.0,Cassandra Gamble,93,Gently Used Tuna,Books,Credit Card,54,535.16
536.0,7784.0,Christopher Johnson,77,Pants,Home,Debit Card,78,74.86
537.0,9931.0,James Carlson,59,Frozen Gloves,Health,Wallet,73,1225.77
538.0,10251.0,Benjamin Brown,54,Mouse,Tools,Wallet,12,695.39
539.0,9280.0,Tonya Patel,65,Cotton Towels,Computers,Bank Transfer,19,1426.31
540.0,6396.0,Andrew Beasley,78,Cotton Ball,Health,UPI,99,391.55
541.0,1189.0,Kelly Price,78,Cotton Ball,Health,UPI,43,391.55
542.0,5428.0,Lisa Morales,14,Used Frozen Keyboard,Books,Debit Card,43,1419.16
543.0,13728.0,Ariana Sanchez,33,Incredible Cheese,Movies,Debit Card,75,1344.11
544.0,8051.0,Jesse Guzman,41,Generic Hat,Baby,Credit Card,45,1213.25
545.0,12115.0,Raymond Smith,42,Steel Pizza,Outdoors,UPI,37,1229.75
546.0,11203.0,Christopher Palmer,60,Awesome Fresh Shirt,Industrial,UPI,4,1006.44
547.0,11099.0,Lori Vasquez,85,Used Wooden Ball,Garden,Wallet,8,1676.25
548.0,664.0,Susan Robertson,18,Bike,Clothing,Bank Transfer,82,1126.39
549.0,10047.0,David Petersen,51,Soft Gloves,Health,UPI,29,946.66
550.0,10673.0,Sarah Barnes,85,Used Wooden Ball,Garden,Bank Transfer,71,1676.25
551.0,13708.0,Annette Orr,27,Pizza,Home,Bank Transfer,97,843.24
552.0,10872.0,John Taylor,16,Shoes,Music,UPI,19,1036.25
553.0,8223.0,Brandy Riley,24,Handmade Sausages,Grocery,Bank Transfer,49,1609.54
554.0,13895.0,Ronnie Braun,68,Soft Chips,Garden,Bank Transfer,93,1557.36
555.0,6852.0,Frank Gonzalez,80,Handmade Pants,Clothing,Bank Transfer,22,314.31
556.0,14781.0,Nicole Calderon,20,Gorgeous Chips,Baby,Wallet,41,1738.83
557.0,10435.0,Jennifer Goodman,69,Ergonomic Salad,Tools,Debit Card,67,528.14
558.0,5460.0,Susan Gregory,89,Cotton Computer,Music,Bank Transfer,98,1220.33
559.0,11271.0,Anna Padilla,33,Incredible Cheese,Movies,Debit Card,4,1344.11
560.0,738.0,Anna Moss,9,Used Soap,Home,Debit Card,26,474.95
561.0,11502.0,Suzanne Castillo,20,Gorgeous Cotton Chips,Outdoors,UPI,2,318.9
562.0,3725.0,Andre Cruz,23,Rustic Steel Shirt,Garden,Bank Transfer,84,1061.5
563.0,14131.0,Kelly Brown,18,Intelligent Frozen Bike,Music,Wallet,93,549.84
564.0,8934.0,James Bryant,10,Ergonomic Cheese,Toys,Wallet,81,286.79
565.0,7656.0,Carlos Baldwin,5,Bacon,Jewelery,Credit Card,31,556.2
566.0,14182.0,Eric Phillips,11,New Soap,Home,Credit Card,31,16.23
567.0,1400.0,Julian Kirk,8,Gloves,Clothing,Debit Card,60,899.27
568.0,8512.0,Melissa Horne,51,Tasty Gloves,Industrial,UPI,23,60.4
569.0,12895.0,Harold Mccullough,50,Tuna,Games,Bank Transfer,89,853.0
570.0,9277.0,Allison Melton,47,Rubber Shoes,Computers,Credit Card,57,179.13
571.0,5056.0,Mr. Kenneth Moore,21,Rubber Bike,Sports,Credit Card,7,931.44
572.0,11360.0,Sandra Mason,17,Chicken,Games,UPI,38,1124.22
573.0,9349.0,Nathan Dawson,43,Concrete Car,Health,Wallet,14,1252.5
574.0,2537.0,Casey Lawrence,4,Gloves,Clothing,Credit Card,43,899.27
575.0,14178.0,Mary Wolf,75,Gently Used Soap,Books,Credit Card,15,526.2
576.0,10990.0,Dr. John Castillo,98,Shoes,Music,Bank Transfer,35,1036.25
577.0,4545.0,Leslie Hughes,52,Pants,Home,Credit Card,25,74.86
578.0,240.0,Amy Best,88,Granite Hat,Clothing,Debit Card,26,1499.14
579.0,1276.0,Robert Diaz,39,Rubber Ball,Music,Credit Card,15,1308.8
580.0,10939.0,Kristen Williams,47,Shoes,Music,Bank Transfer,48,1036.25
581.0,12053.0,David Barnes,34,Handcrafted Chicken,Toys,UPI,4,1864.83
582.0,3335.0,Kimberly Dixon,60,Awesome Shirt,,Wallet,51,778.96
583.0,2712.0,Sonia Adams,78,Intelligent Cotton Ball,Movies,Debit Card,15,739.7
584.0,6431.0,Jennifer Wang,99,Plastic Hat,Movies,Bank Transfer,22,42.52
585.0,13603.0,Carol Shaw,89,Used Cotton Computer,Shoes,Wallet,12,563.2
586.0,4220.0,Cassandra White,41,Hat,Sports,Debit Card,1,1967.38
587.0,3958.0,Bianca Watts,7,Gorgeous Table,Toys,UPI,34,471.95
588.0,3025.0,Sean Schroeder,70,Keyboard,Sports,Credit Card,36,422.75
589.0,1860.0,Rebecca Pierce,10,Cheese,Shoes,UPI,47,1447.84
590.0,14395.0,Jonathon Moody,5,Granite Bacon,Books,Wallet,92,676.1
591.0,11510.0,Anthony Beltran,90,Ball,Garden,Credit Card,55,705.26
592.0,7577.0,Jacqueline Fischer,13,Awesome Pants,Outdoors,Credit Card,20,767.6
593.0,3946.0,Martha Daniels,23,Shirt,Beauty,Credit Card,87,78.71
594.0,7190.0,Joseph Evans,91,Concrete Computer,Sports,UPI,1,1248.86
595.0,12876.0,James Owen,37,Used Salad,Music,Debit Card,7,19.87
596.0,10181.0,Christian Mcclure,24,Fresh Sausages,Outdoors,UPI,29,1558.1
597.0,9298.0,Debra Graham,37,Used Wooden Salad,Music,Credit Card,30,735.62
598.0,430.0,Chad Moore,2,Car,Home,Credit Card,38,1543.38
599.0,1076.0,Andrew Chen,64,Tuna,Games,Credit Card,11,853.0
600.0,685.0,Timothy Sanchez,79,Granite Mouse,Computers,Wallet,62,917.51
601.0,12499.0,Chelsea Jackson,63,Refined Soap,Home,Debit Card,4,1825.5
602.0,4762.0,Mr. Nicholas Bray,13,Awesome Pants,Outdoors,Bank Transfer,13,767.6
603.0,11570.0,David Thomas,88,Fantastic Granite Hat,Movies,Credit Card,56,1154.75
604.0,827.0,Douglas Bishop,25,Small Plastic Hat,Grocery,Wallet,78,170.23
605.0,10936.0,Douglas Hill,5,Bacon,Jewelery,Bank Transfer,50,556.2
606.0,13025.0,Nancy Rodriguez,51,Tasty Soft Gloves,Health,Wallet,60,990.76
607.0,5854.0,Richard Williams,33,Incredible Frozen Cheese,Tools,Bank Transfer,14,596.11
608.0,14516.0,Beverly Miller,4,Awesome Wooden Gloves,Sports,Bank Transfer,54,518.37
609.0,93.0,Kathleen Knight,38,Licensed Rubber Pizza,Industrial,UPI,26,1587.34
610.0,7256.0,April Shelton,61,Incredible Soft Tuna,Games,Wallet,31,1436.15
611.0,4946.0,Timothy Adams,79,Granite Mouse,Computers,Bank Transfer,98,917.51
612.0,5855.0,Denise Garcia,16,Unbranded Metal Shoes,Health,Wallet,45,989.38
613.0,1624.0,Adam Evans,30,Awesome Fresh Fish,Outdoors,Bank Transfer,93,1053.12
614.0,9755.0,Angel Ross,69,Ergonomic Wooden Salad,Movies,Bank Transfer,52,807.52
615.0,2452.0,Michael Williams,40,Gently Used Soap,Books,UPI,16,526.2
616.0,10314.0,Karen Miller,66,Rubber Computer,Electronics,Debit Card,43,1464.95
617.0,8566.0,Shelly Lee,88,Hat,Sports,Debit Card,70,1967.38
618.0,4935.0,Christopher Anderson,71,Tasty Table,Music,Wallet,18,905.19
619.0,12147.0,Kristi Lynch,1,Wooden Mouse,Health,Credit Card,82,389.16
620.0,6500.0,Dawn Hubbard,80,Soft Pants,Garden,UPI,80,405.53
621.0,3596.0,James Russell,21,Licensed Rubber Bike,Baby,Wallet,8,1764.42
622.0,2919.0,Jeffrey Michael,86,Chair,Computers,Bank Transfer,94,968.39
623.0,13788.0,Jacob Mcconnell,34,Handcrafted Chicken,Toys,Wallet,74,1864.83
624.0,3050.0,Emily Burke,49,Computer,Books,UPI,22,369.72
625.0,6566.0,Aaron Thompson,56,Small Fish,Outdoors,Credit Card,64,71.73
626.0,14967.0,Andrea Miller,23,Shirt,Beauty,Bank Transfer,36,78.71
627.0,10117.0,Ian Hill,83,Tuna,Games,Wallet,79,853.0
628.0,9141.0,Steven Brown,45,Pants,Home,Bank Transfer,92,74.86
629.0,12863.0,Nicole Hughes,70,Awesome Keyboard,Jewelery,UPI,30,1500.22
630.0,2881.0,Diane Page,97,Ball,Garden,Wallet,9,705.26
631.0,10460.0,Tina Patterson,78,Ball,Garden,Bank Transfer,98,705.26
632.0,11381.0,Rebecca Caldwell,18,Intelligent Frozen Bike,Music,Bank Transfer,46,549.84
